year	n_clusters	fuzziness	partition_coefficient	silhouette_score
1995	2	1.3	0.49432346807111377	0.8122000409259303
1995	3	1.3	0.3226225548340643	0.6679171095229248
1995	4	1.3	0.24080401926602957	0.6597203795886822
1995	5	1.3	0.18542654018809326	0.5287249709970743
1995	6	1.3	0.15095885835293968	0.4718404875622577
1995	7	1.3	0.13066259640270037	0.45843610197375345
1995	8	1.3	0.11303282726202048	0.43139631716317645
1995	9	1.3	0.10040052064073575	0.4199427401142038
1995	2	1.4	0.48937620837748574	0.8122000409259303
1995	3	1.4	0.31840105719328826	0.6679171095229248
1995	4	1.4	0.23779978231530108	0.6597203795886822
1995	5	1.4	0.18147292567573378	0.527004519670424
1995	6	1.4	0.14548897981079806	0.45063941544653807
1995	7	1.4	0.1264190046671026	0.4773211673670264
1995	8	1.4	0.11058185177516194	0.46151610189124387
1995	9	1.4	0.10039387834720047	0.49302387351046706
1995	2	1.5	0.48407680607124526	0.8031905867734473
1995	3	1.5	0.3140590076171894	0.6679171095229248
1995	4	1.5	0.2347961414043471	0.6560017364478288
1995	5	1.5	0.1767666136865283	0.527004519670424
1995	6	1.5	0.1409160950809772	0.4453078307125869
1995	7	1.5	0.1222703658929308	0.46126678958768585
1995	8	1.5	0.10673454834365824	0.4510895630659111
1995	9	1.5	0.09199255010182168	0.4053390133059669
1995	2	1.6	0.47924133426081855	0.7860489764006418
1995	3	1.6	0.30950254931293025	0.6679171095229248
1995	4	1.6	0.2314584490844126	0.6560017364478288
1995	5	1.6	0.1718747396136335	0.5226056431692786
1995	6	1.6	0.13639699910315448	0.4354683383373992
1995	7	1.6	0.11546531324078915	0.42198340436311776
1995	8	1.6	0.1026934020993946	0.44638489601144
1995	9	1.6	0.08806251683731106	0.4053390133059669
1995	2	1.7	0.4746831453349153	0.7672277737593559
1995	3	1.7	0.3045897508510385	0.6679171095229248
1995	4	1.7	0.210672145218695	0.5347189317636155
1995	5	1.7	0.1668131531357899	0.5180579152317376
1995	6	1.7	0.13170718093015976	0.4264280298724261
1995	7	1.7	0.10534685249102217	0.3814665623871616
1995	8	1.7	0.09840623743226663	0.44372565812535325
1995	9	1.7	0.08407378950707192	0.4053390133059669
1995	2	2.0	0.4594328918805731	0.759317427008034
1995	3	2.0	0.28710451568216183	0.6634607697672399
1995	4	2.0	0.19084664957551695	0.5060006176263471
1995	5	2.0	0.14161905481811138	0.43194635904781103
1995	6	2.0	0.11701390785014293	0.4166794099303139
1995	7	2.0	0.09167315905425358	0.3722289270415828
1995	8	2.0	0.08138675423336995	0.42400039813283474
1995	9	2.0	0.07037694713806102	0.3898157028537847
1995	2	2.1	0.45354623588881204	0.759317427008034
1995	3	2.1	0.28048247382903757	0.6586692748297621
1995	4	2.1	0.18434538532735895	0.501814589491626
1995	5	2.1	0.14578978929020747	0.5018426821797238
1995	6	2.1	0.11215625463502528	0.4135756855889914
1995	7	2.1	0.08732782215898634	0.36877383164785144
1995	8	2.1	0.07648138742740371	0.41941780031501846
1995	9	2.1	0.06633837695649755	0.39601308242138944
1995	2	2.5	0.426865081648983	0.7510051496087389
1995	3	2.5	0.2524754803772028	0.6362642835935244
1995	4	2.5	0.16019226563780145	0.49289598705712945
1995	5	2.5	0.11513816770264014	0.4078149419970935
1995	6	2.5	0.08668697966700661	0.3609249822546078
1995	7	2.5	0.07102643167265102	0.3566921146919074
1995	8	2.5	0.05780043233930765	0.3705997997698188
1995	9	2.5	0.048986091155270424	0.3325267712035026
1995	2	2.6	0.4197730604488673	0.7510051496087389
1995	3	2.6	0.24553700998161407	0.6362642835935244
1995	4	2.6	0.1547883348799509	0.4936743421521435
1995	5	2.6	0.11055768607937867	0.4078149419970935
1995	6	2.6	0.08810822109926256	0.3930042398778539
1995	7	2.6	0.06771256885264193	0.3543700587850309
1995	8	2.6	0.05481033192377931	0.36255699155388155
1995	9	2.6	0.04632721860700546	0.3325267712035026
1995	2	2.7	0.4126651018013859	0.7459215092558573
1995	3	2.7	0.2387549503858998	0.6322835020945117
1995	4	2.7	0.14966264683310998	0.4934364413430522
1995	5	2.7	0.10625632594835017	0.40274314573537034
1995	6	2.7	0.08424111336812234	0.3879643437673655
1995	7	2.7	0.06460065696991489	0.35202915608154334
1995	8	2.7	0.052040958212257925	0.36255699155388155
1995	9	2.7	0.04602525572355578	0.3536986090446367
1996	2	1.3	0.49773672780447614	0.8823167122673028
1996	3	1.3	0.32582289385535046	0.7527873969669515
1996	4	1.3	0.24145507369713295	0.685767407198459
1996	5	1.3	0.19393929689053782	0.6743983626736576
1996	6	1.3	0.15387361973862124	0.5216837394817884
1996	7	1.3	0.13251995046170711	0.4888895047256352
1996	8	1.3	0.1163943873293493	0.494395409429107
1996	9	1.3	0.10097760788842693	0.42025408908102013
1996	2	1.4	0.4963467834265555	0.8823167122673028
1996	3	1.4	0.32357214010872215	0.736592055893654
1996	4	1.4	0.23759168987773788	0.6743850731763152
1996	5	1.4	0.18475720080749553	0.5434066902006973
1996	6	1.4	0.14441162553001421	0.4511781093197305
1996	7	1.4	0.12432845613567946	0.4344414633383141
1996	8	1.4	0.11272368886691132	0.49104408742105554
1996	9	1.4	0.09722525856291121	0.42025408908102013
1996	2	1.5	0.49470676629136384	0.8823167122673028
1996	3	1.5	0.3208017111674094	0.7304487042240378
1996	4	1.5	0.2335251238978755	0.6637906064227445
1996	5	1.5	0.1805881734582855	0.5351150665258985
1996	6	1.5	0.1467172692599296	0.5040944854712718
1996	7	1.5	0.12337932391100014	0.49393880464174345
1996	8	1.5	0.10412990694433828	0.3665871597482299
1996	9	1.5	0.09156431487831497	0.35085466119178327
1996	2	1.6	0.4926664051995901	0.8823167122673028
1996	3	1.6	0.3173938825987342	0.724154564060654
1996	4	1.6	0.22930184053948607	0.6489643770732141
1996	5	1.6	0.17611569328848936	0.5351150665258985
1996	6	1.6	0.14208654529415235	0.495313346485457
1996	7	1.6	0.11775757420436146	0.48486072958127574
1996	8	1.6	0.09966359011442284	0.3665871597482299
1996	9	1.6	0.08889218822233776	0.36228522047064904
1996	2	1.7	0.4900922414950333	0.8823167122673028
1996	3	1.7	0.313244283896246	0.7134183182913094
1996	4	1.7	0.22485116762587137	0.6353518524455914
1996	5	1.7	0.1712857024780594	0.5310489663239214
1996	6	1.7	0.13701561821320715	0.487174292074209
1996	7	1.7	0.10775050724075598	0.4115125708587716
1996	8	1.7	0.094926451737834	0.3613325945577184
1996	9	1.7	0.08488393132783827	0.3599661300592185
1996	2	2.0	0.47791528519776144	0.8540371151337163
1996	3	2.0	0.2966816827046369	0.701829084664145
1996	4	2.0	0.20962635566913074	0.611577958066052
1996	5	2.0	0.15515428206681373	0.524617921774992
1996	6	2.0	0.11303488293762157	0.40587161988462384
1996	7	2.0	0.09447442906997232	0.3733659163477512
1996	8	2.0	0.07910209950868423	0.32130796651778337
1996	9	2.0	0.07107539209436846	0.34591951231445406
1996	2	2.1	0.47209914263444835	0.8427268890482456
1996	3	2.1	0.29030372200589616	0.6905981598215181
1996	4	2.1	0.2039634803460852	0.6007466450124354
1996	5	2.1	0.14953055855920108	0.515850200518913
1996	6	2.1	0.1088447931590125	0.3940753825472565
1996	7	2.1	0.09030439715359712	0.3714583228482665
1996	8	2.1	0.07265692984680533	0.3218994446452263
1996	9	2.1	0.06714938553495489	0.3352492999537868
1996	2	2.5	0.43622136007614937	0.8113114014367225
1996	3	2.5	0.2518922825335292	0.6089708832051808
1996	4	2.5	0.16612213753062702	0.518665245626622
1996	5	2.5	0.12054543146825471	0.46170353155958443
1996	6	2.5	0.0891953892285562	0.35324813876070477
1996	7	2.5	0.07509498283747891	0.3581728030712988
1996	8	2.5	0.05893456419297049	0.3121512539343845
1996	9	2.5	0.05301256155816611	0.32061575715692847
1996	2	2.6	0.42555050570097125	0.7747293266117613
1996	3	2.6	0.24463847088501464	0.6054125716853276
1996	4	2.6	0.1600199203796437	0.5130788426406626
1996	5	2.6	0.11527322561675099	0.46009931851014957
1996	6	2.6	0.08547730133038699	0.35485609894733045
1996	7	2.6	0.07172609800856647	0.34940989284906093
1996	8	2.6	0.05596550804471	0.3069374260871593
1996	9	2.6	0.046454474065094876	0.32911185566535556
1996	2	2.7	0.416062118613938	0.7747293266117613
1996	3	2.7	0.23739555568666518	0.6054125716853276
1996	4	2.7	0.15440041914324482	0.5090320686292202
1996	5	2.7	0.11021675460786672	0.4520103258252464
1996	6	2.7	0.08196495303843979	0.35485609894733045
1996	7	2.7	0.0633369442949232	0.2953659704142551
1996	8	2.7	0.053177883261626965	0.3069374260871593
1996	9	2.7	0.043524135579055295	0.3131245922794639
1997	2	1.3	0.49619015450963555	0.8596645229911832
1997	3	1.3	0.33034692046913033	0.8304517828397959
1997	4	1.3	0.24326442417517788	0.6737910532708968
1997	5	1.3	0.19587671277118707	0.6783529500158675
1997	6	1.3	0.1527093736718596	0.47303950949961854
1997	7	1.3	0.13010466200000012	0.43728298084512895
1997	8	1.3	0.11695973373782433	0.5070885887264845
1997	9	1.3	0.10316508021593405	0.49770678012813996
1997	2	1.4	0.4945743772897072	0.8524252209756426
1997	3	1.4	0.3272731126577735	0.8164369803622681
1997	4	1.4	0.23983750184547709	0.6539178648840536
1997	5	1.4	0.18564847467021076	0.5861127142679315
1997	6	1.4	0.1491041016821949	0.47014067281978544
1997	7	1.4	0.12928457152905382	0.48831177800862674
1997	8	1.4	0.11151208762934081	0.47884959762156704
1997	9	1.4	0.10042913534215571	0.5100435181138163
1997	2	1.5	0.49237256482631286	0.8524252209756426
1997	3	1.5	0.32172226428285866	0.7611165866005711
1997	4	1.5	0.23618743960115893	0.6539178648840536
1997	5	1.5	0.18064362170136838	0.573948719602802
1997	6	1.5	0.15302056880404177	0.590165150873877
1997	7	1.5	0.12138114375280945	0.4362869436013043
1997	8	1.5	0.10747489393502722	0.43763663231268896
1997	9	1.5	0.0960668394387548	0.4483580066677493
1997	2	1.6	0.48960679383210326	0.8524252209756426
1997	3	1.6	0.31851993077675583	0.7544988002437147
1997	4	1.6	0.23227098034236493	0.6539178648840536
1997	5	1.6	0.1732560339713148	0.5469261053237007
1997	6	1.6	0.14090890070630926	0.46275719130403054
1997	7	1.6	0.11715003129592322	0.432967787424564
1997	8	1.6	0.10325804628258604	0.4322792759255415
1997	9	1.6	0.09190169529178598	0.44128394414617866
1997	2	1.7	0.48632122868104766	0.8524252209756426
1997	3	1.7	0.30638316118247494	0.6603904900954007
1997	4	1.7	0.22801282047622387	0.6539178648840536
1997	5	1.7	0.1652968849421254	0.5022256478690448
1997	6	1.7	0.13303720913886097	0.43089508078748856
1997	7	1.7	0.11248774658243826	0.4440364049534627
1997	8	1.7	0.0999940312755534	0.5033047207467727
1997	9	1.7	0.08573821499961617	0.41409786128931547
1997	2	2.0	0.4732125176481145	0.8524252209756426
1997	3	2.0	0.2877271853604932	0.6573543518227881
1997	4	2.0	0.2129909412002892	0.6422014682481791
1997	5	2.0	0.147657835497821	0.46089023148317904
1997	6	2.0	0.1175550817335003	0.4196450014915435
1997	7	2.0	0.09724041206820347	0.42075605193436144
1997	8	2.0	0.08517424078885427	0.4259749699931797
1997	9	2.0	0.07297031469066108	0.40408317281772727
1997	2	2.1	0.46768443069144977	0.839875653640425
1997	3	2.1	0.2808271148590286	0.651324425245432
1997	4	2.1	0.18564235335331436	0.5192979964237283
1997	5	2.1	0.14232550456322887	0.46083423311373095
1997	6	2.1	0.11263006258479093	0.4196450014915435
1997	7	2.1	0.09234800618228796	0.4143357000788944
1997	8	2.1	0.08079308124639215	0.425265950647108
1997	9	2.1	0.06884143085164417	0.4011588994831752
1997	2	2.5	0.4404211025963887	0.8080519913564321
1997	3	2.5	0.2524453849992514	0.6280131585730181
1997	4	2.5	0.1591448434676905	0.4645117597005278
1997	5	2.5	0.11588402062080194	0.40975285243816945
1997	6	2.5	0.08645787242713023	0.33739598280298694
1997	7	2.5	0.07291714117745736	0.34587327731600664
1997	8	2.5	0.0612579017924101	0.39143319964865786
1997	9	2.5	0.04991051805818035	0.3395175961396724
1997	2	2.6	0.43263079247790526	0.7917705080845411
1997	3	2.6	0.24559259572676606	0.6083833589169291
1997	4	2.6	0.15336323086260137	0.45324609813371186
1997	5	2.6	0.1112124643140676	0.40266290697748125
1997	6	2.6	0.0827230804280717	0.33855674451729867
1997	7	2.6	0.0692375173511284	0.3413325798764936
1997	8	2.6	0.058094881322860004	0.3850026867228362
1997	9	2.6	0.04647500958037491	0.27268989146060263
1997	2	2.7	0.42459402612837577	0.7917705080845411
1997	3	2.7	0.2389484051715449	0.6047986492868922
1997	4	2.7	0.14784789772979573	0.44925217246352284
1997	5	2.7	0.10683014642497961	0.4046346368283944
1997	6	2.7	0.07924656174569228	0.33262313945692484
1997	7	2.7	0.06603081176366471	0.3381631904891933
1997	8	2.7	0.05076600786789049	0.31802871007051653
1997	9	2.7	0.04428008290330969	0.2595830327697125
1998	2	1.3	0.49721533079410035	0.8835547691247747
1998	3	1.3	0.31866939457102794	0.6454313444763106
1998	4	1.3	0.23932640613313122	0.6490907934103112
1998	5	1.3	0.18751595805442878	0.5671754215529328
