year	n_clusters	fuzziness	partition_coefficient	silhouette_score
2001	6	1.6	0.1423766392917284	0.5290240351540801
2001	7	1.6	0.11003359386383871	0.4208945804192813
2001	8	1.6	0.1012847505184021	0.4890414993802507
2001	9	1.6	0.08680697500668735	0.39152149570263095
2001	2	1.7	0.48123143333594504	0.7789499909287974
2001	3	1.7	0.29168660371648236	0.5547784309553248
2001	4	1.7	0.2122576914405639	0.5644163679799606
2001	5	1.7	0.16254355637389134	0.5155586158621831
2001	6	1.7	0.1367656945058269	0.5262997867718363
2001	7	1.7	0.10793697959560097	0.46241932891574816
2001	8	1.7	0.09221910808028484	0.38694045984418296
2001	9	1.7	0.08354992708997004	0.4178688425522939
2001	2	2.0	0.4582492977749008	0.7741519450238769
2001	3	2.0	0.2691987598291011	0.5544605270313279
2001	4	2.0	0.1905683306164242	0.5646239509818897
2001	5	2.0	0.14095287201870615	0.4944224202731275
2001	6	2.0	0.11807913179094362	0.5160166128744588
2001	7	2.0	0.08982627962929102	0.38906590272886105
2001	8	2.0	0.0774297623326014	0.3702072083163733
2001	9	2.0	0.06812605885942069	0.3795138135505894
2001	2	2.1	0.4478202108627929	0.7741519450238769
2001	3	2.1	0.2615484880252317	0.5544605270313279
2001	4	2.1	0.18306761438293978	0.5595975689391753
2001	5	2.1	0.13363565580110445	0.4897063089292649
2001	6	2.1	0.11165712857454323	0.5170077849210037
2001	7	2.1	0.08510229911857484	0.3758554838351269
2001	8	2.1	0.0712043786254078	0.360555077072098
2001	9	2.1	0.06407532113126369	0.3722905805747279
2001	2	2.5	0.38206707127879064	0.6566155743152882
2001	3	2.5	0.23203378807188976	0.5550322743601198
2001	4	2.5	0.15497323640720323	0.5452446723409837
2001	5	2.5	0.10839367321291894	0.4907870486944234
2001	6	2.5	0.08081846862266162	0.38459703739112505
2001	7	2.5	0.06854244757878683	0.36197750592269873
2001	8	2.5	0.056246574403824585	0.363514077254383
2001	9	2.5	0.04814061795233901	0.34552749439987984
2001	2	2.6	0.37252185589233544	0.632584046409293
2001	3	2.6	0.2252108268105901	0.5490777281003669
2001	4	2.6	0.14877351819775028	0.5406910766578393
2001	5	2.6	0.10313914115104494	0.4858697798767019
2001	6	2.6	0.07679446542358942	0.37409029627113344
2001	7	2.6	0.06265223109136014	0.36743355838673236
2001	8	2.6	0.05408995308338519	0.35977180768644557
2001	9	2.6	0.044797337418629964	0.36983723494464815
2001	2	2.7	0.36409638185392884	0.6219341153856883
2001	3	2.7	0.21868285798044068	0.5430237394725448
2001	4	2.7	0.14295324196387987	0.5406910766578393
2001	5	2.7	0.09827558691632048	0.4820423445577407
2001	6	2.7	0.07642089837004727	0.45453662813907225
2001	7	2.7	0.059587172139489206	0.36483183309054484
2001	8	2.7	0.04994623539635862	0.35290108482368493
2001	9	2.7	0.043395098975984654	0.3356035918232647
2002	2	1.3	0.49786131917818827	0.90854976406114
2002	3	1.3	0.3231516209783332	0.7339487112283269
2002	4	1.3	0.24143934150058272	0.6418898171224012
2002	5	1.3	0.1946983843740421	0.6965573614591024
2002	6	1.3	0.16256928464044096	0.702409602977047
2002	7	1.3	0.13418946472897703	0.49418334619011683
2002	8	1.3	0.11819738593658473	0.5048066852719627
2002	9	1.3	0.10574199653570907	0.5109315835394102
2002	2	1.4	0.49698317780793233	0.90854976406114
2002	3	1.4	0.31616720033622375	0.6669550145814374
2002	4	1.4	0.23810176152378598	0.6418898171224012
2002	5	1.4	0.18806843418752064	0.6051930829444991
2002	6	1.4	0.15755676501588606	0.6142536207480499
2002	7	1.4	0.13080718879172334	0.4948196336254604
2002	8	1.4	0.11533866684066214	0.5048066852719627
2002	9	1.4	0.10067990932976469	0.4975067278282177
2002	2	1.5	0.4960357140628638	0.90854976406114
2002	3	1.5	0.31166033516014563	0.6614017100828313
2002	4	1.5	0.23500786302796214	0.6778267645370966
2002	5	1.5	0.1837030575225951	0.6002825355842732
2002	6	1.5	0.1530925611303527	0.6128530817700972
2002	7	1.5	0.12742812477249568	0.4953743782035941
2002	8	1.5	0.10842378568491437	0.4948634438454067
2002	9	1.5	0.09718189570869122	0.49581667206482277
2002	2	1.6	0.49484707952416823	0.8931727262416983
2002	3	1.6	0.3065406847731617	0.6614017100828313
2002	4	1.6	0.23051600435861405	0.6713561149234208
2002	5	1.6	0.17908523346952027	0.5952691426066966
2002	6	1.6	0.1500289756040811	0.6000382492564225
2002	7	1.6	0.12363300468778503	0.4953743782035941
2002	8	1.6	0.10463976312589755	0.49182748881322114
2002	9	1.6	0.09350464968960942	0.502031531063632
2002	2	1.7	0.49334617836093553	0.8931727262416983
2002	3	1.7	0.3008753010827287	0.6681226749773105
2002	4	1.7	0.21459459842215473	0.5606728994725086
2002	5	1.7	0.17409478956766214	0.5828597074726536
2002	6	1.7	0.13839260182356852	0.4887879803963589
2002	7	1.7	0.11444449749732383	0.4985652328667705
2002	8	1.7	0.10071901045578738	0.5024452690061251
2002	9	1.7	0.08974624917480727	0.49271802014552113
2002	2	2.0	0.48624501267756315	0.8931727262416983
2002	3	2.0	0.28135467054015323	0.6356182991473095
2002	4	2.0	0.1963487789365192	0.5233961857492556
2002	5	2.0	0.15748207347762835	0.5653782709796624
2002	6	2.0	0.12281987545713374	0.4875175829600141
2002	7	2.0	0.09990332177350987	0.4926095644677281
2002	8	2.0	0.08642442114246406	0.5019869945157484
2002	9	2.0	0.07292465715782664	0.45508229397228384
2002	2	2.1	0.48275451996880797	0.8931727262416983
2002	3	2.1	0.27443520064064436	0.6295161997577711
2002	4	2.1	0.18315512733523653	0.476962784569683
2002	5	2.1	0.1515934350861313	0.5621737344215825
2002	6	2.1	0.12027925505494498	0.49701431436761806
2002	7	2.1	0.09491206155396979	0.4934864547147545
2002	8	2.1	0.08288914347221259	0.4982094412149229
2002	9	2.1	0.07399458549724999	0.49866527122357657
2002	2	2.5	0.4596477846952909	0.8931727262416983
2002	3	2.5	0.24770723371755815	0.6114680905992178
2002	4	2.5	0.155755858592848	0.4228448160813857
2002	5	2.5	0.12229885192272276	0.4651501440732034
2002	6	2.5	0.08979088255779934	0.4320890455832484
2002	7	2.5	0.07631241045893344	0.4973350993543374
2002	8	2.5	0.06624633615571149	0.5038582980264065
2002	9	2.5	0.05609220088403163	0.4927296469731618
2002	2	2.6	0.448623142081064	0.8931727262416983
2002	3	2.6	0.24155169267509036	0.6114680905992178
2002	4	2.6	0.15037242546310994	0.416864026244542
2002	5	2.6	0.1171689028435177	0.46824701611990316
2002	6	2.6	0.0855639990978557	0.42918948092336384
2002	7	2.6	0.07222419992501812	0.4973350993543374
2002	8	2.6	0.06120090481458764	0.430776231726174
2002	9	2.6	0.04947002482723251	0.44550034925911536
2002	2	2.7	0.40895718400488384	0.8015975239271925
2002	3	2.7	0.2356487942913122	0.6045870732418135
2002	4	2.7	0.145308000858151	0.4148437380434424
2002	5	2.7	0.11230715676936975	0.46824701611990316
2002	6	2.7	0.08788547505806447	0.4761063435429057
2002	7	2.7	0.06845657420382158	0.49532744489638547
2002	8	2.7	0.05741048706977871	0.4877467378120998
2002	9	2.7	0.04505535049150271	0.4240173376391202
2003	2	1.3	0.4921257780043454	0.7775784387606504
2003	3	1.3	0.3212308937125367	0.6616804986547294
2003	4	1.3	0.23817221209106682	0.5959943145314696
2003	5	1.3	0.19080100447429207	0.5937888923043512
2003	6	1.3	0.16056935800082253	0.6301615616425539
2003	7	1.3	0.13798210212855092	0.6336074780402136
2003	8	1.3	0.1136142648016413	0.4366606013899842
2003	9	1.3	0.1017244244876199	0.445161712411929
2003	2	1.4	0.4868639479345262	0.7652776488110755
2003	3	1.4	0.3165898086062438	0.6616804986547294
2003	4	1.4	0.23400239871912232	0.5936433429996362
2003	5	1.4	0.18687397225719457	0.591815031918015
2003	6	1.4	0.15657078803051153	0.5925230670248167
2003	7	1.4	0.12437608151751882	0.42452155396077856
2003	8	1.4	0.11673716561307237	0.5899982890044173
2003	9	1.4	0.09595538592925623	0.3875255105924487
2003	2	1.5	0.4818626385792263	0.7467580346963423
2003	3	1.5	0.3112776883671829	0.6616804986547294
2003	4	1.5	0.2292303270374036	0.5854716382448738
2003	5	1.5	0.18228384549818288	0.5801565383526538
2003	6	1.5	0.14982447159863105	0.5729927539456264
2003	7	1.5	0.11943508329303253	0.4170574846391912
2003	8	1.5	0.10427607238814962	0.4294617908626274
2003	9	1.5	0.09282234062699021	0.40888679071137296
2003	2	1.6	0.47599180513822514	0.7379215986343219
2003	3	1.6	0.30533533633781307	0.6616804986547294
2003	4	1.6	0.22378463966108683	0.587448022682113
2003	5	1.6	0.17729587527776514	0.5801565383526538
2003	6	1.6	0.14465668678911878	0.568292210707471
2003	7	1.6	0.11396331510099132	0.4170574846391912
2003	8	1.6	0.09926206654416334	0.4294617908626274
2003	9	1.6	0.08700321927671784	0.3758141891808227
2003	2	1.7	0.4689013586011331	0.7379215986343219
2003	3	1.7	0.29875435025356994	0.6295138687364937
2003	4	1.7	0.21764882000859326	0.587448022682113
2003	5	1.7	0.1715789803927115	0.5801565383526538
2003	6	1.7	0.1386376380156072	0.5628465700034281
2003	7	1.7	0.12031358443795667	0.5784737146117044
2003	8	1.7	0.09189506847667575	0.3674502242241442
2003	9	1.7	0.0828494235539172	0.4429891137957156
2003	2	2.0	0.44165492393775996	0.7171751089389264
2003	3	2.0	0.2760464637132326	0.6277566730774219
2003	4	2.0	0.19615319277732504	0.5819928276979182
2003	5	2.0	0.15125312046575953	0.5819277441793902
2003	6	2.0	0.11515767061537464	0.47719252856039346
2003	7	2.0	0.09160676634449287	0.40930246665719383
2003	8	2.0	0.07736388796379039	0.3693781287398734
2003	9	2.0	0.06797832945577954	0.34625016666876884
2003	2	2.1	0.4318108451438208	0.6994888686003031
2003	3	2.1	0.26794822624762055	0.6162500834755059
2003	4	2.1	0.1884724080521344	0.5590511588476963
2003	5	2.1	0.14383089303329627	0.5740810937279494
2003	6	2.1	0.10842708534741125	0.44341549869457836
2003	7	2.1	0.08645113697307953	0.3840196663098291
2003	8	2.1	0.07269920995745634	0.355517463163739
2003	9	2.1	0.06405493118116844	0.3422905758464004
2003	2	2.5	0.3955673546527223	0.6702157007810412
2003	3	2.5	0.2361578744563169	0.6003968944294017
2003	4	2.5	0.15897456122277587	0.5723469858724448
2003	5	2.5	0.10803430203505023	0.4135600029940189
2003	6	2.5	0.08231807113304083	0.35508023807290173
2003	7	2.5	0.06582763502069962	0.3388858488491645
2003	8	2.5	0.05741877296289195	0.3402959246927664
2003	9	2.5	0.049157251817914	0.32502142118346383
2003	2	2.6	0.38742045325020996	0.6702157007810412
2003	3	2.6	0.22867149718387655	0.593504360401558
2003	4	2.6	0.1523185383881261	0.5665542562708445
2003	5	2.6	0.10324556807913704	0.4063902551017452
2003	6	2.6	0.07845722191285794	0.3450224527840034
2003	7	2.6	0.06484598221217781	0.35370932728856397
2003	8	2.6	0.05325357138165886	0.3440896466535505
2003	9	2.6	0.04560299734839682	0.31176118978852096
2003	2	2.7	0.3796496386137113	0.6682237690017715
2003	3	2.7	0.22141385393970406	0.5905943476857922
2003	4	2.7	0.14601378267066345	0.5483496778484858
2003	5	2.7	0.09882362384099588	0.39806073533600317
2003	6	2.7	0.07487554208597602	0.3401653671314614
2003	7	2.7	0.05937944332178026	0.3293262837360678
2003	8	2.7	0.050465721837084476	0.34364740059168214
2003	9	2.7	0.04134496618236953	0.3473062209555528
2004	2	1.3	0.4937428844067221	0.7622479758914357
2004	3	1.3	0.32025615554204184	0.6652529424331324
2004	4	1.3	0.23923810499403345	0.5944257863925568
2004	5	1.3	0.19217384202828178	0.6032414784930095
2004	6	1.3	0.1556696587843714	0.4995491924267642
2004	7	1.3	0.13507282811998797	0.5278832514217809
2004	8	1.3	0.11740520607957468	0.4716507188076252
2004	9	1.3	0.10420710290486639	0.4857272878514886
2004	2	1.4	0.4907411788248096	0.7622479758914357
2004	3	1.4	0.3136518541175176	0.6629629783662903
2004	4	1.4	0.23473625859249717	0.5944257863925568
2004	5	1.4	0.1832941459186602	0.5527061207019681
2004	6	1.4	0.15234490306127893	0.4924797221663778
2004	7	1.4	0.12992781929906416	0.494789985192992
2004	8	1.4	0.11381579739787355	0.46747337592843474
2004	9	1.4	0.10120823020025216	0.5140513225533179
2004	2	1.5	0.48671117165719446	0.7482218916769979
2004	3	1.5	0.30647785005651873	0.649416529877655
2004	4	1.5	0.22978660139893659	0.5898256310966354
2004	5	1.5	0.17744240846089956	0.5442407351785812
2004	6	1.5	0.14816439873288653	0.5409940725315645
2004	7	1.5	0.12707700565683558	0.5519701635612086
2004	8	1.5	0.10959528161824356	0.46747337592843474
